@eq BV (BV_full_adder_sum (@cons bool a l) (@nil bool) cin) (consbv (half_adder_sum a cin) (BV_full_adder_sum (@nil bool) l (half_adder_carry a cin))),[Adder_lemma_BV_full_adder_sum_eq3_210]
@eq BV (BV_full_adder_sum (@cons bool a l) (@nil bool) false) (@cons bool a l),[Adder_lemma_BV_full_adder_sum_eq3_192]
@eq BV (BV_full_adder_sum (@nil bool) (@cons bool a l) cin) (BV_full_adder_sum (@cons bool a l) (@nil bool) cin),[Adder_lemma_BV_full_adder_sum_eq2_208]
@eq BV (BV_full_adder_sum (@cons bool a l) (@nil bool) cin) (BV_full_adder_sum (@nil bool) (@cons bool a l) cin),[Adder_lemma_BV_full_adder_sum_eq2_210]
@eq BV (consbv (full_adder_sum a a0 cin) (BV_full_adder_sum l0 l (full_adder_carry a a0 cin))) (consbv (full_adder_sum a0 a cin) (BV_full_adder_sum l0 l (full_adder_carry a a0 cin))),[Adder_lemma_full_adder_sum_sym1_212]
@eq bool (BV_full_adder_carry l0 l (full_adder_carry a a0 cin)) (BV_full_adder_carry l0 l (full_adder_carry a0 a cin)),[Adder_lemma_full_adder_carry_sym1_233]
@eq bool (BV_full_adder_carry (@cons bool a l) (@nil bool) cin) (BV_full_adder_carry (@nil bool) (@cons bool a l) cin),[Adder_lemma_BV_full_adder_carry_eq2_230]
@eq BV (consbv (half_adder_sum a false) (BV_full_adder_sum l (@nil bool) false)) (@cons bool a l),[Adder_lemma_half_adder_sum_false_193]
@eq BV (consbv (half_adder_sum a false) (BV_full_adder_sum l (@nil bool) (half_adder_carry a false))) (@cons bool a l),[Adder_lemma_half_adder_carry_false_192]
@eq bool (BV_full_adder_carry (@nil bool) l (half_adder_carry a cin)) (BV_full_adder_carry (@cons bool a l) (@nil bool) cin),[Adder_lemma_BV_full_adder_carry_eq3_229]
@eq BV (consbv (full_adder_sum a a0 cin) (BV_full_adder_sum l0 l (full_adder_carry a a0 cin))) (consbv (full_adder_sum a0 a cin) (BV_full_adder_sum l0 l (full_adder_carry a0 a cin))),[Adder_lemma_full_adder_carry_sym1_212]
@eq bool (BV_full_adder_carry l (@nil bool) (half_adder_carry a false)) false,[Adder_lemma_half_adder_carry_false_200]
@eq bool (BV_full_adder_carry (@cons bool a l) (@nil bool) false) false,[Adder_lemma_BV_full_adder_carry_eq3_200]
@eq BV (BV_full_adder_sum (@cons bool a l) (@cons bool a0 l0) cin) (BV_full_adder_sum (@cons bool a0 l0) (@cons bool a l) cin),[Adder_lemma_BV_full_adder_sum_eq4_211]
@eq bool (BV_full_adder_carry (@nil bool) (@cons bool a l) cin) (BV_full_adder_carry (@cons bool a l) (@nil bool) cin),[Adder_lemma_BV_full_adder_carry_eq2_229]
@eq bool (BV_full_adder_carry (@cons bool a l) (@cons bool a0 l0) cin) (BV_full_adder_carry (@cons bool a0 l0) (@cons bool a l) cin),[Adder_lemma_BV_full_adder_carry_eq4_232]
@eq BV (consbv (half_adder_sum a cin) (BV_full_adder_sum (@nil bool) l (half_adder_carry a cin))) (BV_full_adder_sum (@cons bool a l) (@nil bool) cin),[Adder_lemma_BV_full_adder_sum_eq3_208]
@eq bool (BV_full_adder_carry (@cons bool a l) (@nil bool) cin) (BV_full_adder_carry (@nil bool) l (half_adder_carry a cin)),[Adder_lemma_BV_full_adder_carry_eq3_231]
@eq BV (appbv (BV_full_adder_sum v w cin) (consbv (BV_full_adder_carry v w cin) nilbv)) (appbv (BV_full_adder_sum w v cin) (consbv (BV_full_adder_carry w v cin) nilbv)),[Adder_lemma_BV_full_adder_sum_sym_241]
@eq BV (appbv (BV_full_adder_sum w v cin) (consbv (BV_full_adder_carry v w cin) nilbv)) (appbv (BV_full_adder_sum w v cin) (consbv (BV_full_adder_carry w v cin) nilbv)),[Adder_lemma_BV_full_adder_carry_sym_241]
@eq bool (half_adder_sum a true) (half_adder_sum (half_adder_sum a false) true),[FullAdder_lemma_half_adder_sum_false_60]
@eq bool (orb (half_adder_carry a true) (half_adder_carry (half_adder_sum a true) false)) (orb (half_adder_carry a false) (half_adder_carry a true)),[FullAdder_lemma_half_adder_carry_false_89]
@eq bool (orb false (half_adder_carry (half_adder_sum a false) c)) (orb (half_adder_carry a c) (half_adder_carry (half_adder_sum a c) false)),[FullAdder_lemma_half_adder_sum_false_96]
@eq bool (half_adder_sum (half_adder_sum a true) false) (half_adder_sum (half_adder_sum a false) true),[FullAdder_lemma_half_adder_sum_false_59]
@eq bool (orb (half_adder_carry a true) false) (orb (half_adder_carry a false) (half_adder_carry a true)),[FullAdder_lemma_half_adder_carry_false_90]
@eq bool (orb false (half_adder_carry a c)) (orb (half_adder_carry a c) (half_adder_carry (half_adder_sum a c) false)),[FullAdder_lemma_half_adder_carry_false_97]
@eq bool (orb (half_adder_carry a false) (half_adder_carry (half_adder_sum a false) c)) (orb (half_adder_carry a c) (half_adder_carry (half_adder_sum a c) false)),[FullAdder_lemma_half_adder_carry_false_95]
@eq bool (full_adder_carry false true true) true,[FullAdder_lemma_full_adder_carry_true_124][FullAdder_lemma_full_adder_carry_true_126]
@eq bool (full_adder_carry true false true) true,[FullAdder_lemma_full_adder_carry_sym1_124]
@eq bool (orb (half_adder_carry a true) (half_adder_carry (half_adder_sum a true) false)) (orb (half_adder_carry a false) (half_adder_carry (half_adder_sum a false) true)),[FullAdder_lemma_half_adder_sum_false_88]
@eq bool (full_adder_carry true false false) false,[FullAdder_lemma_full_adder_carry_false_125][FullAdder_lemma_full_adder_carry_false_127]
"forall c : bool, @eq bool (half_adder_sum (half_adder_sum a false) c) (half_adder_sum (half_adder_sum a c) false)",[FullAdder_lemma_half_adder_sum_false_63]
@eq bool (full_adder_carry false true false) false,[FullAdder_lemma_full_adder_carry_sym1_127]
@eq nat (BV_to_nat (BV_full_adder v nilbv true)) (S (BV_to_nat v)),[IncrDecr_lemma_BV_full_adder_ok_136]
@eq nat (BV_to_nat (appbv (BV_increment v) (consbv (BV_increment_carry v) nilbv))) (S (BV_to_nat v)),[IncrDecr_lemma_BV_increment_adder_136]
@eq nat (BV_to_nat (BV_full_adder (@nil bool) w cin)) (Nat.add (Nat.add (BV_to_nat (@nil bool)) (BV_to_nat w)) (bool_to_nat cin)),[AdderProof_lemma_BV_full_adder_sym_68]
@eq nat (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (Nat.add (BV_to_nat l) (BV_to_nat l0)))) (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))),[AdderProof_lemma_plus_assoc_174][AdderProof_lemma_plus_assoc_169][AdderProof_lemma_plus_assoc_153]
@eq nat (S (Nat.add (S (Nat.add (BV_to_nat l) (BV_to_nat l0))) (Nat.add (BV_to_nat l) (BV_to_nat l0)))) (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0))))),[AdderProof_lemma_plus_assoc_162]
@eq nat (BV_to_nat (BV_full_adder w (@nil bool) cin)) (Nat.add (BV_to_nat w) (bool_to_nat cin)),[AdderProof_lemma_BV_full_adder_nil_ok_70]
@eq nat (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (bool_to_nat (half_adder_carry a cin)) (bool_to_nat (half_adder_carry a cin))) (BV_to_nat l)) (BV_to_nat l)) (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (bool_to_nat (half_adder_carry a cin))) (BV_to_nat l)) (bool_to_nat (half_adder_carry a cin))),[AdderProof_lemma_plus_permute2_104]
@eq nat (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (Nat.add (BV_to_nat l) (BV_to_nat l0))))) (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0))))),[AdderProof_lemma_plus_assoc_146]
@eq nat (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (bool_to_nat a) (bool_to_nat cin)) (BV_to_nat l)) (BV_to_nat l)) (Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (bool_to_nat a) (BV_to_nat l)) (BV_to_nat l)) (bool_to_nat cin)),[AdderProof_lemma_plus_permute2_94]
@eq nat (S (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (BV_to_nat l)) (BV_to_nat l0))) (S (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (BV_to_nat l0)) (BV_to_nat l0))),[AdderProof_lemma_plus_permute2_175][AdderProof_lemma_plus_permute2_170][AdderProof_lemma_plus_permute2_155]
@eq nat (S (S (PeanoNat.Nat.add (Nat.add (Nat.add (PeanoNat.Nat.add (BV_to_nat l) (bool_to_nat a0)) (BV_to_nat l)) (BV_to_nat l0)) (BV_to_nat l0)))) (S (S (PeanoNat.Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (bool_to_nat a0)) (BV_to_nat l0)) (BV_to_nat l0)))),[AdderProof_lemma_plus_permute2_134]
@eq nat (S (S (PeanoNat.Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (bool_to_nat a0) (BV_to_nat l)) (BV_to_nat l0)) (BV_to_nat l)) (BV_to_nat l0)))) (S (S (PeanoNat.Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (bool_to_nat a0)) (BV_to_nat l0)) (BV_to_nat l0)))),[AdderProof_lemma_plus_permute2_131]
@eq nat (PeanoNat.Nat.add (Nat.add (PeanoNat.Nat.add (BV_to_nat l) (bool_to_nat (half_adder_carry a cin))) (bool_to_nat (half_adder_carry a cin))) (BV_to_nat l)) (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (bool_to_nat (half_adder_carry a cin))) (BV_to_nat l)) (bool_to_nat (half_adder_carry a cin))),[AdderProof_lemma_plus_permute2_109]
@eq nat (PeanoNat.Nat.add (Nat.add (Nat.add (bool_to_nat (half_adder_carry a cin)) (BV_to_nat l)) (bool_to_nat (half_adder_carry a cin))) (BV_to_nat l)) (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (bool_to_nat (half_adder_carry a cin))) (BV_to_nat l)) (bool_to_nat (half_adder_carry a cin))),[AdderProof_lemma_plus_comm_107]
@eq nat (S (S (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (BV_to_nat l)) (BV_to_nat l0)))) (S (S (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (BV_to_nat l0)) (BV_to_nat l0)))),[AdderProof_lemma_plus_permute2_164][AdderProof_lemma_plus_permute2_147]
@eq nat (PeanoNat.Nat.add (Nat.add (Nat.add (bool_to_nat a) (BV_to_nat l)) (bool_to_nat cin)) (BV_to_nat l)) (Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (bool_to_nat a) (BV_to_nat l)) (BV_to_nat l)) (bool_to_nat cin)),[AdderProof_lemma_plus_permute2_96]
@eq nat (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (S O)) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (S O))) (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (S (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) O)),[AdderProof_lemma_plus_n_Sm_151]
@eq nat (BV_to_nat (appbv (BV_full_adder_sum (@cons bool a l) nilbv false) (consbv (BV_full_adder_carry (@cons bool a l) nilbv false) nilbv))) (Nat.add (BV_to_nat (@cons bool a l)) (bool_to_nat false)),[AdderProof_lemma_BV_full_adder_sum_v_nil_false_55]
@eq nat (Nat.add (bool_to_nat (half_adder_sum false true)) (Nat.add (BV_to_nat (@app bool l (consbv (BV_full_adder_carry l (@nil bool) false) nilbv))) (BV_to_nat (@app bool l (consbv (BV_full_adder_carry l (@nil bool) false) nilbv))))) (S (Nat.add (bool_to_nat false) (Nat.add (BV_to_nat l) (BV_to_nat l)))),[AdderProof_lemma_BV_full_adder_carry_v_nil_false_44]
@eq nat (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O))) (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0))) O)),[AdderProof_lemma_plus_n_O_168][AdderProof_lemma_plus_n_O_152]
@eq nat (BV_to_nat (BV_full_adder (@cons bool a l) nilbv true)) (Nat.add (BV_to_nat (@cons bool a l)) (bool_to_nat true)),[AdderProof_lemma_BV_full_adder_nil_true_ok_54]
@eq nat (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (S O)) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (S O))) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (S (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (S O)),[AdderProof_lemma_plus_n_Sm_128]
@eq nat (Nat.add (bool_to_nat (half_adder_sum a cin)) (Nat.add (Nat.add (bool_to_nat (half_adder_carry a cin)) (bool_to_nat (half_adder_carry a cin))) (Nat.add (BV_to_nat l) (BV_to_nat l)))) (Nat.add (Nat.add (bool_to_nat a) (Nat.add (BV_to_nat l) (BV_to_nat l))) (bool_to_nat cin)),[AdderProof_lemma_plus_assoc_86][AdderProof_lemma_plus_assoc_102]
@eq nat (BV_to_nat (appbv (@cons bool a l) (consbv (BV_full_adder_carry (@cons bool a l) nilbv false) nilbv))) (Nat.add (BV_to_nat (@cons bool a l)) (bool_to_nat false)),[AdderProof_lemma_BV_full_adder_carry_v_nil_false_56]
@eq nat (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (Nat.add (BV_to_nat l) (BV_to_nat l0))))) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (S (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (S O)),[AdderProof_lemma_plus_n_Sm_142]
@eq nat (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O) (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O)))) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (S (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (S O)),[AdderProof_lemma_plus_n_O_141]
@eq nat (BV_to_nat (@cons bool (half_adder_sum a true) (@app bool (BV_full_adder_sum l (@nil bool) (half_adder_carry a true)) (consbv (BV_full_adder_carry l (@nil bool) (half_adder_carry a true)) nilbv)))) (S (BV_to_nat (@cons bool a l))),[AdderProof_lemma_half_adder_carry_true_41]
@eq nat (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (Nat.add (BV_to_nat l) (BV_to_nat l0))))) (S (Nat.add (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) O)),[AdderProof_lemma_plus_n_O_145]
@eq nat (Nat.add (bool_to_nat (half_adder_sum false true)) (Nat.add (BV_to_nat (@app bool (BV_full_adder_sum l (@nil bool) false) (consbv (BV_full_adder_carry l (@nil bool) false) nilbv))) (BV_to_nat (@app bool (BV_full_adder_sum l (@nil bool) false) (consbv (BV_full_adder_carry l (@nil bool) false) nilbv))))) (S (Nat.add (bool_to_nat false) (Nat.add (BV_to_nat l) (BV_to_nat l)))),[AdderProof_lemma_BV_full_adder_sum_v_nil_false_43]
@eq nat (Nat.add (bool_to_nat (full_adder_sum true a0 true)) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat true)) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat true)))) (Nat.add (Nat.add (Nat.add (bool_to_nat true) (Nat.add (BV_to_nat l) (BV_to_nat l))) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (bool_to_nat true)),[AdderProof_lemma_full_adder_sum_sym1_121]
@eq nat (BV_to_nat (appbv (BV_full_adder_sum (@cons bool a l) (@nil bool) true) (consbv (BV_full_adder_carry (@cons bool a l) (@nil bool) true) nilbv))) (S (BV_to_nat (@cons bool a l))),[AdderProof_lemma_BV_full_adder_sum_eq3_40]
@eq nat (S (S (Nat.add (bool_to_nat a0) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (Nat.add (BV_to_nat l) (BV_to_nat l0)))))) (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))))),[AdderProof_lemma_plus_assoc_129]
@eq nat (S (S (PeanoNat.Nat.add (Nat.add (Nat.add (Nat.add (bool_to_nat a0) (BV_to_nat l)) (BV_to_nat l)) (BV_to_nat l0)) (BV_to_nat l0)))) (S (S (PeanoNat.Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (bool_to_nat a0)) (BV_to_nat l0)) (BV_to_nat l0)))),[AdderProof_lemma_plus_comm_133]
@eq nat (Nat.add (bool_to_nat (half_adder_sum false true)) (Nat.add (BV_to_nat (@app bool l (consbv false nilbv))) (BV_to_nat (@app bool l (consbv false nilbv))))) (S (Nat.add (bool_to_nat false) (Nat.add (BV_to_nat l) (BV_to_nat l)))),[AdderProof_lemma_BV_to_nat_app2_44]
@eq nat (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (S (Nat.add (BV_to_nat l) (BV_to_nat l0))))) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (S (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (S O)),[AdderProof_lemma_plus_n_Sm_139]
@eq nat (Nat.add (bool_to_nat (full_adder_sum true a0 true)) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat (full_adder_carry true a0 true))) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat (full_adder_carry true a0 true))))) (Nat.add (Nat.add (Nat.add (bool_to_nat true) (Nat.add (BV_to_nat l) (BV_to_nat l))) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (bool_to_nat true)),[AdderProof_lemma_full_adder_carry_sym1_119]
@eq nat (Nat.add (bool_to_nat (full_adder_sum a0 true true)) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat true)) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat true)))) (Nat.add (Nat.add (Nat.add (bool_to_nat true) (Nat.add (BV_to_nat l) (BV_to_nat l))) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (bool_to_nat true)),[AdderProof_lemma_full_adder_sum_true_122]
@eq nat (PeanoNat.Nat.add (PeanoNat.Nat.add (Nat.add (bool_to_nat (half_adder_sum a cin)) (Nat.add (bool_to_nat (half_adder_carry a cin)) (bool_to_nat (half_adder_carry a cin)))) (BV_to_nat l)) (BV_to_nat l)) (Nat.add (PeanoNat.Nat.add (PeanoNat.Nat.add (bool_to_nat a) (BV_to_nat l)) (BV_to_nat l)) (bool_to_nat cin)),[AdderProof_lemma_half_adder_ok_93]
@eq nat (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O))) (Nat.add (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) O),[AdderProof_lemma_plus_n_O_174]
@eq nat (BV_to_nat (appbv (consbv (half_adder_sum a true) (BV_full_adder_sum l (@nil bool) (half_adder_carry a true))) (consbv (BV_full_adder_carry l (@nil bool) (half_adder_carry a true)) nilbv))) (S (BV_to_nat (@cons bool a l))),[AdderProof_lemma_app_eq2_41]
@eq nat (S (Nat.add (bool_to_nat a0) (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (Nat.add (BV_to_nat l) (BV_to_nat l0)))))) (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))))),[AdderProof_lemma_plus_n_Sm_126]
@eq nat (Nat.add (bool_to_nat (full_adder_sum true a0 true)) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat (full_adder_carry a0 true true))) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (bool_to_nat (full_adder_carry a0 true true))))) (Nat.add (Nat.add (Nat.add (bool_to_nat true) (Nat.add (BV_to_nat l) (BV_to_nat l))) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (bool_to_nat true)),[AdderProof_lemma_full_adder_carry_true_120]
@eq nat (S (Nat.add (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O)) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O))) (S (Nat.add (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) O)),[AdderProof_lemma_plus_n_O_161]
@eq nat (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O))) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (BV_to_nat l0) (BV_to_nat l0))) (S O)),[AdderProof_lemma_plus_n_Sm_144]
@eq nat (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (Nat.add (BV_to_nat l) (BV_to_nat l0))))) (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (S (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) O)),[AdderProof_lemma_plus_n_Sm_143]
@eq nat (BV_to_nat (appbv (@cons bool a l) (consbv false nilbv))) (Nat.add (BV_to_nat (@cons bool a l)) (bool_to_nat false)),[AdderProof_lemma_BV_to_nat_app2_56]
@eq nat (Nat.add (bool_to_nat a0) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (S O)) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) (S O)))) (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) (S O))),[AdderProof_lemma_plus_n_SO_124]
@eq nat (BV_to_nat (appbv (consbv (half_adder_sum a true) (BV_full_adder_sum l (@nil bool) (half_adder_carry a true))) (consbv (BV_full_adder_carry (@cons bool a l) (@nil bool) true) nilbv))) (S (BV_to_nat (@cons bool a l))),[AdderProof_lemma_BV_full_adder_carry_eq3_40]
@eq nat (Nat.add (bool_to_nat a0) (Nat.add (S (Nat.add (BV_to_nat l) (BV_to_nat l0))) (S (Nat.add (BV_to_nat l) (BV_to_nat l0))))) (S (S (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (Nat.add (bool_to_nat a0) (Nat.add (BV_to_nat l0) (BV_to_nat l0)))))),[AdderProof_lemma_plus_n_Sm_125]
@eq nat (S (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O) (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l0)) O))) (Nat.add (Nat.add (Nat.add (BV_to_nat l) (BV_to_nat l)) (S (Nat.add (BV_to_nat l0) (BV_to_nat l0)))) O),[AdderProof_lemma_plus_n_Sm_160]
